timestamps,open,high,low,close,volume,amount
2024-01-26,59.912006,61.11997,59.374302,60.801975,94274220.0,5684930000.0
2024-01-29,60.203583,61.056385,59.280212,59.99003,123276520.0,7412932000.0
2024-01-30,56.586628,57.232903,54.841736,55.49057,243996050.0,13673041000.0
2024-01-31,55.995632,56.859306,55.202465,55.91042,137305870.0,7688024000.0
2024-02-01,54.868782,56.68442,53.520397,56.39363,212065840.0,11741409000.0
2024-02-02,56.271442,57.817165,55.98273,56.908535,130651704.0,7413827000.0
2024-02-05,56.99246,57.77344,56.143486,57.07489,98834170.0,5633159000.0
2024-02-06,57.0358,57.87678,56.43363,57.64524,85535680.0,4896734700.0
2024-02-07,57.457386,58.158974,56.892384,57.791794,76560664.0,4407990300.0
2024-02-08,57.792274,59.39504,57.31583,59.015667,91034510.0,5314567700.0
2024-02-09,58.47784,59.355286,57.782413,58.433426,73168616.0,4281259800.0
2024-02-12,57.098846,58.29411,56.33954,57.486816,94455390.0,5412750000.0
2024-02-13,57.555874,58.234478,56.496353,57.80366,77037064.0,4431372000.0
2024-02-14,56.39752,57.042137,55.073082,56.548107,127548056.0,7176518000.0
2024-02-15,56.33841,56.910965,54.947598,55.65692,106776350.0,5975575600.0
2024-02-16,55.026386,56.469803,54.69275,55.89457,85317860.0,4736922000.0
2024-02-20,55.731644,56.712246,55.15933,56.460964,78798410.0,4413975600.0
2024-02-21,57.10277,57.630356,55.990566,57.07092,92264170.0,5254320000.0
2024-02-22,56.60634,57.503174,56.237583,57.01944,66143924.0,3759728600.0
2024-02-23,56.003517,56.612892,53.86936,54.488503,182010640.0,10054917000.0
2024-02-26,54.380215,55.34501,53.75172,55.00735,112308090.0,6134388000.0
2024-02-27,54.332947,54.852184,53.093025,54.01717,126658730.0,6848923000.0
2024-02-28,54.08866,55.190014,53.481186,54.84101,142960430.0,7777078300.0
2024-02-29,54.541763,55.19399,53.685078,54.318184,105698010.0,5753645000.0
2024-03-01,53.450382,53.918175,51.720707,52.81705,190010140.0,10066087000.0
2024-03-04,51.96105,52.95634,51.234505,52.54771,136383970.0,7115820000.0
2024-03-05,52.449604,53.09147,51.305084,52.044685,119838664.0,6258300000.0
2024-03-06,52.319576,53.631992,51.60306,53.224995,128048570.0,6747507000.0
2024-03-07,52.87907,54.88397,52.540165,53.632965,133586730.0,7144758300.0
2024-03-08,53.63556,55.285404,53.375324,54.528103,110063890.0,5966134000.0
2024-03-11,53.990158,55.396687,53.728203,54.856846,93524690.0,5096438300.0
2024-03-12,54.76635,56.076332,54.49671,55.36779,79218790.0,4371039000.0
2024-03-13,55.629208,57.06995,55.07308,56.67881,145065500.0,8140026400.0
2024-03-14,56.14535,56.906998,54.904476,55.918335,167873740.0,9395690000.0
2024-03-15,58.552704,60.472126,57.704002,58.49284,235050860.0,13822264000.0
2024-03-18,58.37541,59.136696,57.276627,58.235397,81672670.0,4757926000.0
2024-03-19,58.31237,59.164524,57.53541,58.912697,72311510.0,4228867800.0
2024-03-20,58.891552,59.764668,57.59814,58.461166,83997610.0,4928886000.0
2024-03-21,58.753654,60.245594,58.413696,59.716736,99117816.0,5875944000.0
