timestamps,open,high,low,close,volume,amount
2020-10-06,147.0493,147.58311,142.66452,143.82109,127068550.0,18460457000.0
2020-10-07,145.67668,146.85867,145.05391,146.26132,76201850.0,11122623000.0
2020-10-08,147.74832,147.93896,145.63853,146.1215,65680776.0,9645999000.0
2020-10-09,146.5155,148.70154,146.05795,148.66342,79079930.0,11663072000.0
2020-10-12,152.59067,159.09795,151.59932,158.1066,189013070.0,29362921000.0
2020-10-13,159.21233,159.36485,152.06958,153.91246,206404500.0,32227957000.0
2020-10-14,153.78535,156.36539,152.03145,154.02684,118857470.0,18310263000.0
2020-10-15,150.88759,154.03955,150.16315,153.41678,88562810.0,13472774000.0
2020-10-16,154.14122,154.48439,151.00197,151.26886,90793100.0,13866295000.0
2020-10-19,152.46356,153.0482,146.99847,147.40517,94920320.0,14236040000.0
2020-10-20,147.68478,151.21803,146.96033,149.34973,97897930.0,14567527000.0
2020-10-21,148.28214,150.87488,148.00252,148.53633,70770500.0,10539423000.0
2020-10-22,149.27347,150.02333,145.63853,147.11285,80245270.0,11877267000.0
2020-10-23,147.92627,148.12962,145.24455,146.21048,64969024.0,9542503000.0
2020-10-26,144.9014,148.12961,143.46521,146.22319,88005350.0,12820607000.0
2020-10-27,146.7824,149.0574,145.575,148.19316,72604400.0,10702033000.0
2020-10-28,146.22319,146.70615,141.20291,141.33,113251840.0,16293039000.0
2020-10-29,142.81703,148.61258,142.60097,146.56635,114976056.0,16688686000.0
2020-10-30,141.15208,142.33406,136.9071,138.35599,149708560.0,20912386000.0
2020-11-02,138.67372,140.66911,136.39871,138.2416,96673016.0,13388805000.0
2020-11-03,139.37276,141.6986,138.19077,140.36409,84680056.0,11847295000.0
2020-11-04,145.06662,146.9095,142.79161,146.09608,108765200.0,15794442000.0
2020-11-05,149.90895,152.03145,148.53633,151.28159,99442750.0,14960125000.0
2020-11-06,150.63864,151.759,147.85045,151.10971,89901624.0,13515761000.0
2020-11-09,153.41411,155.31108,147.74861,148.09235,121364940.0,18343285000.0
2020-11-10,147.11203,149.70924,145.30415,147.64676,108411280.0,15984490000.0
